cc_num,provider,expires
4224720722964454,visa,01/23
4869786873323600,visa,12/22
4167375242799390,visa,02/24
4909872075224069,visa,03/27
4894616488298088,visa,09/22
4905651117544161,visa,07/23
4441686781463935,visa,09/23
4375185060423868,visa,12/22
4409218276775688,visa,12/22
4008134258840827,visa,10/22
4861312561408492,visa,02/21
4104388709984674,visa,06/20
4559371894532524,visa,06/23
4157253317181723,visa,02/23
4859484222721862,visa,07/22
4225045765896697,visa,06/23
4142172586577668,visa,06/26
4510210640809174,visa,02/23
4997434680860069,visa,12/20
4673744759166607,visa,10/20
4420882643807998,visa,02/23
4147786805560927,visa,03/23
4134499891889433,visa,04/24
4946626657866019,visa,07/26
4963701985314970,visa,10/20
4300937227285428,visa,10/25
4444799386120193,visa,05/21
4626292056127375,visa,03/26
4461831874003702,visa,06/23
4992543102002269,visa,12/20
4096881854557741,visa,02/23
4121634240648644,visa,09/25
4888785607470916,visa,09/26
4794233751173765,visa,09/25
4257359030624961,visa,04/22
4165292493082610,visa,05/20
4678135185379887,visa,12/22
4002791961384926,visa,06/24
4382822907067737,visa,05/23
4226554639085469,visa,07/25
4169716858023534,visa,04/26
4100084374417421,visa,06/23
4301305604864034,visa,02/21
4543338585012818,visa,09/24
4123732270046933,visa,10/26
4061374850500858,visa,11/22
4205530797082881,visa,03/21
4661070362216702,visa,08/26
4188448774457763,visa,08/20
4496542798590745,visa,12/20
4122100143503038,visa,08/25
4460463385617118,visa,05/21
4439970956218165,visa,12/26
4853755854152351,visa,01/21
4291700192908189,visa,12/25
4716176220512631,visa,10/23
4026855213044877,visa,05/21
4633840312981380,visa,03/26
4402246411903912,visa,03/21
4076201670573166,visa,03/24
4508417441635716,visa,04/26
4887953214656316,visa,10/20
4376645401398425,visa,04/21
4476069553234016,visa,09/22
4545281253196430,visa,10/24
4968476344062140,visa,10/20
4132849408023656,visa,09/23
4152474815606780,visa,05/24
4980200817765995,visa,03/23
4358278534184918,visa,08/21
4166067338768063,visa,11/23
4630281419665613,visa,06/21
4178870874930906,visa,04/22
4427745032033703,visa,05/20
4605372978532525,visa,09/26
4580135079386888,visa,12/24
4083962198237367,visa,10/26
4515378096421391,visa,07/20
4775738358445146,visa,06/20
4189371732676812,visa,04/27
4211700689890236,visa,12/22
4152417567675115,visa,12/23
4625615867009625,visa,02/26
4570076633945516,visa,04/23
4918281996063375,visa,10/23
4259890587953708,visa,09/21
4687106851660925,visa,11/25
4330039138573051,visa,04/26
4772703728300358,visa,11/20
4646149877253333,visa,02/21
4246964414335649,visa,01/27
4906160569009755,visa,09/26
4216740442158450,visa,03/23
4979870283286354,visa,12/23
4333582346477646,visa,10/26
4711300492751835,visa,12/21
4240736127419431,visa,05/25
4532182472262802,visa,12/25
4661438299519185,visa,09/26
4893698102792218,visa,02/21
4022120071500070,visa,10/24
4977782900448667,visa,10/24
4805279373394146,visa,05/26
4842355252800224,visa,03/22
4928591513690429,visa,03/21
4850890943508413,visa,01/27
4298491674363043,visa,01/27
4061298999831645,visa,05/23
4850235542481739,visa,04/24
4493604423655930,visa,05/23
4781043854599310,visa,06/21
4876040380265990,visa,03/21
4051931847406697,visa,02/23
4471059074665256,visa,07/25
4546946883661511,visa,01/24
4451973991856117,visa,08/24
4730561018983502,visa,11/22
4711438830467274,visa,03/25
4848314312465969,visa,04/24
4417714463071337,visa,01/21
4878939591031620,visa,05/20
4278019878259685,visa,01/22
4507228751596856,visa,05/22
4893493990359472,visa,04/23
4311225058564385,visa,06/22
4147061691947905,visa,08/24
4300640467520567,visa,03/22
4314846841967929,visa,08/26
4244518462459925,visa,07/21
4317889768535110,visa,02/22
4064924312663129,visa,07/21
4145712783211327,visa,12/22
4822190793471332,visa,06/23
4398844774795754,visa,07/23
4766596057315445,visa,12/23
4397033111252965,visa,05/24
4179039132124129,visa,10/24
4872919940914466,visa,01/24
4919167026888692,visa,01/24
4341227966718552,visa,01/25
4611506828639145,visa,11/23
4346839998930966,visa,01/24
4653912220641342,visa,12/20
4376067749027626,visa,07/24
4496264230417326,visa,06/22
4198800388158971,visa,08/21
4852958572303527,visa,03/27
4129026870404889,visa,08/24
4271021356542993,visa,08/21
4202851829840762,visa,11/24
4316194142963802,visa,10/25
4055604497381199,visa,02/26
4635904111654966,visa,12/25
4775216567122137,visa,09/26
4295367805930434,visa,05/21
4216853886825979,visa,11/25
4463001579228958,visa,07/22
4009407745578179,visa,06/24
4883472882747665,visa,10/24
4264168347760199,visa,03/21
4379900878568688,visa,10/25
4644005569500187,visa,04/22
4545561332400956,visa,04/22
4761410903698829,visa,10/26
4532384501704636,visa,12/25
4817549801010068,visa,09/24
4754811985421361,visa,05/25
4779008630079683,visa,04/24
4117562565509677,visa,08/21
4226740247741896,visa,05/21
4605065535279610,visa,12/23
4809205213807274,visa,03/21
4068474085853487,visa,06/21
4455342209155983,visa,08/20
4733513301545305,visa,10/23
4265668192918023,visa,02/27
4139136062336621,visa,02/27
4917410033568630,visa,03/22
4727546744248788,visa,02/25
4569395624359583,visa,04/20
4623949929144779,visa,09/21
4148768512634129,visa,01/26
4936052901371668,visa,04/23
4794380208095313,visa,01/25
4316770568282569,visa,02/25
4945306108666992,visa,09/26
4510155769119212,visa,04/21
4381982254317787,visa,08/20
4769237727666241,visa,03/25
4335657271634102,visa,10/23
4227322563495909,visa,01/22
4828797911760935,visa,11/22
4039137165215119,visa,11/26
4750624451412515,visa,02/24
4250203897751938,visa,05/26
4501165273252376,visa,10/25
4582971110270410,visa,12/22
4449463541076072,visa,06/22
4258760853230688,visa,12/26
4676935329370789,visa,02/25
4466571648768694,visa,08/22
4452085861250096,visa,01/24
4076812523850963,visa,01/23
4817633317332057,visa,03/23
4586965256902360,visa,03/26
4056731659279207,visa,12/26
4533473946223671,visa,10/20
4981837731248803,visa,06/21
4734811798843814,visa,11/20
4502640197417858,visa,06/23
4711581739816958,visa,10/20
4078352819126941,visa,05/20
4442045510350377,visa,06/24
4260544046263491,visa,06/26
4078357791568960,visa,02/23
4295512303124366,visa,05/20
4273393518869277,visa,04/22
4719774197455441,visa,06/21
4204683440327673,visa,06/25
4339982370388533,visa,04/25
4757634070631976,visa,07/21
4670462372225592,visa,04/24
4792666495710792,visa,09/22
4860574411437101,visa,05/20
4073992526110640,visa,12/23
4325688087640316,visa,05/22
4714768794089194,visa,08/21
4744503945399992,visa,11/25
4791791397013342,visa,07/21
4272031290455300,visa,02/24
4560035983119546,visa,01/27
4378221289881706,visa,05/24
4631050959435490,visa,05/25
4489721011160846,visa,06/25
4538817326679172,visa,12/20
4605814841978716,visa,01/23
4721347391523375,visa,06/24
4200698305925316,visa,04/24
4196224240375628,visa,12/26
4257612133909790,visa,05/23
4193799047482548,visa,05/21
4897855330599676,visa,06/22
4221288183788757,visa,08/25
4060161036645629,visa,12/25
4393619926635784,visa,04/26
4533558419240267,visa,10/20
4910489479564284,visa,01/27
4445492813944455,visa,07/22
4883534433610245,visa,08/23
4737287258989982,visa,06/24
4346658095393781,visa,11/21
4083065460168052,visa,06/23
4464293485691382,visa,07/23
4411504524619489,visa,11/23
4638150144469041,visa,01/22
4462992815367876,visa,02/25
4233351077117438,visa,09/25
4095460114612629,visa,04/23
4650594823702326,visa,01/22
4963650497301159,visa,07/24
4001351807943574,visa,04/26
4397251901833667,visa,06/23
4687691626102493,visa,05/22
4627519366826521,visa,06/22
4174354318978734,visa,12/20
4993803839103163,visa,11/21
4424953891135493,visa,09/23
4661979126751517,visa,10/23
4506061127693151,visa,11/21
4399901213245277,visa,06/26
4499109494732661,visa,02/26
4110080523281757,visa,04/23
4403730288720870,visa,07/26
4704223640423025,visa,01/26
4496872676045870,visa,09/22
4150707251062808,visa,05/23
4269646474992839,visa,03/25
4523268076515850,visa,11/24
4033898792367013,visa,07/24
4072390594088957,visa,11/20
4828333710568962,visa,04/24
4123946275380317,visa,03/26
4017367486513464,visa,03/26
4448035126919529,visa,10/26
4542106401688884,visa,01/21
4537571755869868,visa,12/24
4324326262409733,visa,05/22
4371881121224071,visa,04/26
4810192720664579,visa,02/23
4183951574184714,visa,07/20
4776512275765392,visa,02/26
4608926851393961,visa,09/22
4593658396524118,visa,10/25
4377524445432830,visa,06/26
4263083185112281,visa,06/26
4467954864493230,visa,08/21
4672552726717423,visa,02/26
4890772040507237,visa,03/21
4625684735300723,visa,07/22
4451985077753661,visa,12/25
4632285364085584,visa,11/24
4115828518278310,visa,03/25
4530545722459166,visa,10/25
4553581793047947,visa,08/25
4612512389224383,visa,06/24
4184594958698955,visa,05/26
4874892507250418,visa,04/26
4473625670120520,visa,05/26
4407430612932855,visa,06/25
4491315513021600,visa,09/22
4560214140889974,visa,09/22
4880434283191904,visa,01/21
4688678168786899,visa,10/22
4562658665803000,visa,09/23
4893643726032435,visa,02/21
4892260583944700,visa,02/24
4323717901471830,visa,10/22
4372612327899807,visa,12/21
4916751053592203,visa,10/24
4009062434737808,visa,08/26
4179895163096217,visa,07/21
4212296241999143,visa,07/26
4843703242886010,visa,06/21
4914811880709263,visa,05/26
4626383610128338,visa,04/24
4275113903344795,visa,03/21
4470103527261015,visa,11/21
4915730631436134,visa,12/23
4935904806077132,visa,10/20
4069741755582334,visa,03/21
4408959285787310,visa,01/26
4237670534753626,visa,03/26
4887218270712373,visa,01/25
4171214583393808,visa,08/26
4454558918481201,visa,12/22
4558837548430191,visa,11/20
4154406556967946,visa,08/25
4304327648850032,visa,08/25
4380608477461612,visa,12/20
4941116510841230,visa,09/25
4535138028670648,visa,05/20
4887316705317733,visa,01/22
4884492118106956,visa,09/26
4606122742757034,visa,02/25
4048169986441011,visa,11/20
4381632096868261,visa,06/20
4895260061953576,visa,09/20
4298112648505358,visa,10/20
4305513058403003,visa,02/23
4671642544066961,visa,07/22
4171931819678906,visa,06/22
4840824144627527,visa,09/20
4273871449220389,visa,10/20
4756265938238109,visa,01/24
4955529642572346,visa,08/25
4345949248287801,visa,04/24
4043920146663091,visa,12/23
4919868868160393,visa,05/20
4312505700103271,visa,03/23
4932475887237971,visa,11/21
4461401411280823,visa,12/20
4008690845348822,visa,09/21
4118907742732784,visa,11/20
4640961773549952,visa,06/21
4333108749814027,visa,03/27
4838371890901056,visa,07/23
4504770557845642,visa,05/21
4937714250715204,visa,04/21
4531599568990577,visa,02/25
4800319940263534,visa,08/23
4386557719774056,visa,12/22
4130069589738418,visa,06/20
4446885182145811,visa,12/26
4484413670050261,visa,05/24
4649723569859446,visa,01/22
4205409536618075,visa,05/24
4889109841008938,visa,07/26
4208970503944346,visa,06/26
4884479119039823,visa,05/26
4947638477574854,visa,12/22
4484835897917213,visa,02/23
4052099307775826,visa,07/24
4438596102223816,visa,12/23
4690872230886805,visa,03/25
4617739749239307,visa,06/23
4315064531414231,visa,06/25
4298003323593332,visa,04/22
4710848460095230,visa,09/22
4725457577828906,visa,06/20
4308849944963314,visa,01/26
4153709185109058,visa,02/23
4488659409665631,visa,03/25
4386863705722194,visa,05/21
4410933009624709,visa,10/20
4778266098481673,visa,08/20
4570700117337797,visa,06/25
4548583378184598,visa,03/25
4580371650756948,visa,09/22
4499505498026531,visa,01/22
4852083731328693,visa,10/23
4054146130121146,visa,08/21
4583541844496182,visa,03/21
4411699321107967,visa,01/22
4308090268947795,visa,02/22
4552620344950208,visa,05/25
4434607693893448,visa,09/24
4720950912356620,visa,11/26
4883160141482022,visa,01/26
4682577671062838,visa,11/21
4574082942733748,visa,10/20
4301684712758167,visa,02/26
4804093503158730,visa,04/24
4001405727495618,visa,03/22
4797617822452744,visa,05/23
4046469170096510,visa,10/24
4268842113011567,visa,08/26
4327535191563538,visa,03/25
4969007875846210,visa,01/23
4254451957882087,visa,12/24
4859629695989244,visa,11/23
4746078371216166,visa,04/24
4200344760288052,visa,06/25
4161959957914009,visa,03/26
4534551759304313,visa,04/23
4253589902657103,visa,07/22
4419924070767395,visa,01/24
4374776637132627,visa,01/22
4359198069543354,visa,03/27
4822845172514511,visa,05/25
4171376113945611,visa,06/26
4099857604532249,visa,12/25
4702782703461430,visa,12/21
4363071377840628,visa,10/24
4888329748456011,visa,05/20
4427561275309035,visa,05/21
4518551904499919,visa,04/24
4834257876411489,visa,11/20
4639593579336269,visa,06/26
4598978118113924,visa,03/25
4007876571975539,visa,06/26
4479644371494146,visa,03/21
4289705167018454,visa,07/21
4033404285943061,visa,06/26
4120180598932561,visa,03/25
4370002914859418,visa,05/21
4887096431663028,visa,08/21
4023546318258230,visa,04/21
4051116558365759,visa,05/20
4657544024291606,visa,07/26
4462102785731545,visa,04/23
4999318558266038,visa,01/22
4703550707255473,visa,01/24
4028823231409363,visa,08/20
4398923662009393,visa,03/25
4369117030307085,visa,10/21
4623745119236049,visa,12/25
4346277289824608,visa,03/24
4470776109584886,visa,09/26
4376397320536004,visa,08/23
4820105556337464,visa,08/22
4071677865127725,visa,08/21
4261434979559777,visa,10/22
4452621598269254,visa,05/26
4516204769770295,visa,06/20
4447861108867936,visa,06/24
4467491925558883,visa,09/26
4007476929628763,visa,05/24
4928505840250632,visa,11/22
4605799377825417,visa,05/23
4549586413063510,visa,10/24
4524479600001551,visa,02/22
4860932144417933,visa,12/22
4726020953028415,visa,06/25
4336705982245541,visa,04/24
4193452169947043,visa,02/24
4897737107544681,visa,08/22
4776680365910572,visa,11/21
4814639121664091,visa,10/21
4415091275206761,visa,02/23
4234897773005565,visa,03/24
4863589143011260,visa,02/23
4696076197738918,visa,09/21
4375373891114563,visa,01/26
4242964953934525,visa,01/23
4609150630424869,visa,11/21
4184285035403937,visa,07/25
4676559333480333,visa,06/23
4259742639211215,visa,09/20
4163755194547851,visa,02/24
4626165947896632,visa,11/26
4510617335196222,visa,04/27
4839266272663176,visa,01/25
4879516763235533,visa,08/22
4771445077356646,visa,05/26
4963173180819981,visa,07/25
4658817109239164,visa,05/22
4339546193248222,visa,11/23
4971723380577696,visa,10/20
4941173560209537,visa,05/20
4261248127791482,visa,05/26
4316640862374430,visa,08/26
4908053704110661,visa,07/21
4123549517320164,visa,10/24
4844098171425131,visa,09/21
4542040256205579,visa,07/21
4615520747732838,visa,07/20
4581237976192200,visa,09/24
4978667132535671,visa,10/23
4900021946371225,visa,02/26
4502833464079135,visa,01/26
4563523684857271,visa,08/23
4099951628358291,visa,10/23
4263539682454534,visa,12/21
4030167458232462,visa,05/24
4131553374173690,visa,02/27
4672918387554910,visa,06/23
4064059526051744,visa,01/24
4432963660135574,visa,12/26
4271422551678915,visa,01/24
4397470987248026,visa,05/26
4182327829182160,visa,08/26
4071880964011432,visa,02/22
4906447790061303,visa,02/24
4379767989607659,visa,04/25
4109713464078161,visa,10/26
4186461948622768,visa,07/23
4456479911993373,visa,09/26
4719101877782136,visa,09/25
4395886393337008,visa,08/25
4534201354107428,visa,01/24
4752329970420977,visa,07/22
4619415110491631,visa,12/26
4442380045986662,visa,03/24
4999748691771587,visa,12/23
4910529019536217,visa,01/21
4780145051068956,visa,05/20
4939652095129611,visa,04/23
4293078637494042,visa,04/23
4252165929034302,visa,11/23
4166165805402354,visa,08/26
4590617506546034,visa,11/26
4943319586769149,visa,08/20
4774680463018460,visa,12/26
4007154326264843,visa,05/24
4008338052071048,visa,05/23
4278787407898476,visa,01/27
4045634575615914,visa,10/26
4816109993518013,visa,03/26
4991882247398880,visa,04/24
4314579834408300,visa,10/26
4561435695560707,visa,05/25
4734862585936790,visa,09/26
4287723117009574,visa,03/23
4264304162408891,visa,10/22
4740485486967086,visa,11/25
4348945810254994,visa,04/27
4138313553031455,visa,12/26
4820527140124456,visa,12/26
4894268803986896,visa,10/21
4344246367440597,visa,06/20
4994969380905311,visa,01/25
4290229804359202,visa,11/26
4384924969174118,visa,04/21
4109308672473070,visa,09/25
4360948427820085,visa,06/24
4268404473127804,visa,01/21
4098088980692974,visa,10/25
4435924620186682,visa,08/23
4401532409454302,visa,05/23
4934000867624630,visa,04/23
4092012788240444,visa,10/20
4904451152236471,visa,06/24
4017658281708592,visa,11/25
4921194081140344,visa,08/22
4027954888307120,visa,12/23
4781997959541834,visa,11/23
4749209181796918,visa,10/20
4978306846188416,visa,04/25
4695616040035359,visa,01/22
4721686963010836,visa,05/24
4521256711808444,visa,11/25
4333336860753357,visa,08/22
4954974502413507,visa,11/23
4801156713143025,visa,06/23
4237582465290249,visa,09/22
4003120633814905,visa,12/24
4862022636014741,visa,05/22
4497175783419726,visa,08/20
4071772576525893,visa,07/20
4447053957199401,visa,10/21
4100968678916205,visa,10/22
4278650597903326,visa,10/25
4373205940705409,visa,08/25
4516286365562713,visa,03/25
4649127405781337,visa,01/26
4106077406296999,visa,03/23
4395795591728779,visa,08/20
4141438698319773,visa,05/21
4566806069155958,visa,10/24
4635117628233873,visa,03/21
4180093992630193,visa,08/21
4249597899032138,visa,01/27
4228793470737774,visa,03/23
4697939529274465,visa,12/25
4577286435659115,visa,03/21
4263093176179504,visa,07/23
4744898393552609,visa,02/24
4360546657374052,visa,03/25
4097201232574012,visa,06/24
